tab	specimens																											
specimen	primary_grain_size	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site	strat_level	grain_size
CF-23a	2	CF-23a_LP-DIR-T	CF-23		lt	54.7	76.7	3	3	-1	28.9	1.6	473	273	K		hargrave 2020-11-24 22:00:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	11.8	very fine
CF-23a	2	CF-23a_LP-DIR-T	CF-23		ht	341.5	28.4	3	14	-1	0	4.3	954	913	K		hargrave 2020-11-24 22:00:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	11.8	very fine
CF-23a	2		CF-23													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	11.8	very fine
CF-23a	2	CF-23a_LP-DIR-T	CF-23		ht	290.1	24.7	3	14	100	0	4.3	954	913	K		hargrave 2020-11-24 22:00:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	11.8	very fine
CF-23a	2	CF-23a_LP-DIR-T	CF-23		lt	339	79.2	3	3	100	28.9	1.6	473	273	K		hargrave 2020-11-24 22:00:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	11.8	very fine
CF-23a	2	CF-23a_LP-DIR-T	CF-23		mt	285	38.9	3	8	100	3.7	7	873	773	K		hargrave 2020-11-24 22:00:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	11.8	very fine
CF-23a	2	CF-23a_LP-DIR-T	CF-23		mt	291.2	33.6	3	8	0	3.7	7	873	773	K		hargrave 2020-11-24 22:00:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	11.8	very fine
CF-24a	3	CF-24a_LP-DIR-T	CF-24		mt	291.8	51.4	3	8	100	8.7	8.6	873	773	K		hargrave 2020-11-22 16:45:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	13	fine
CF-24a	3	CF-24a_LP-DIR-T	CF-24		lt	334.7	81.9	3	3	100	18.8	2.1	473	273	K		hargrave 2020-11-22 16:45:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	13	fine
CF-24a	3	CF-24a_LP-DIR-T	CF-24		ht	284.6	23.9	3	10	100	0	7.8	953	937	K		hargrave 2020-11-22 16:45:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	13	fine
CF-24a	3	CF-24a_LP-DIR-T	CF-24		mt	300.4	45	3	8	0	8.7	8.6	873	773	K		hargrave 2020-11-22 16:45:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	13	fine
CF-24a	3		CF-24													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	13	fine
CF-24a	3	CF-24a_LP-DIR-T	CF-24		ht	288	19	3	10	0	0	7.8	953	937	K		hargrave 2020-11-22 16:45:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	13	fine
CF-24a	3	CF-24a_LP-DIR-T	CF-24		mt	323.2	58.7	3	8	-1	8.7	8.6	873	773	K		hargrave 2020-11-22 16:45:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	13	fine
CF-24a	3	CF-24a_LP-DIR-T	CF-24		lt	72.4	85.3	3	3	-1	18.8	2.1	473	273	K		hargrave 2020-11-22 16:45:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	13	fine
CF-24a	3	CF-24a_LP-DIR-T	CF-24		lt	341.1	72	3	3	0	18.8	2.1	473	273	K		hargrave 2020-11-22 16:45:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	13	fine
CF-24a	3	CF-24a_LP-DIR-T	CF-24		ht	316.6	31.1	3	10	-1	0	7.8	953	937	K		hargrave 2020-11-22 16:45:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	13	fine
CF-25a	3		CF-25													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	15	fine
CF-26a	2		CF-26													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	15.5	very fine
CF-27a	3	CF-27a_LP-DIR-T	CF-27		mt	301.1	52.7	3	9	0	11.1	12.5	873	723	K		hargrave 2020-11-22 16:48:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	16	fine
CF-27a	3	CF-27a_LP-DIR-T	CF-27		lt	354	75	3	3	0	16	6.4	473	273	K		hargrave 2020-11-22 16:48:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	16	fine
CF-27a	3	CF-27a_LP-DIR-T	CF-27		mt	289.6	59	3	9	100	11.1	12.5	873	723	K		hargrave 2020-11-22 16:48:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	16	fine
CF-27a	3		CF-27													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	16	fine
CF-27a	3	CF-27a_LP-DIR-T	CF-27		ht	302.5	41.7	3	11	100	0	8.3	951	913	K		hargrave 2020-11-22 16:48:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	16	fine
CF-27a	3	CF-27a_LP-DIR-T	CF-27		ht	307.6	34.2	3	11	0	0	8.3	951	913	K		hargrave 2020-11-22 16:48:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	16	fine
CF-27a	3	CF-27a_LP-DIR-T	CF-27		mt	144.2	-3.7	3	9	-1	11.1	12.5	873	723	K		hargrave 2020-11-22 16:48:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	16	fine
CF-27a	3	CF-27a_LP-DIR-T	CF-27		lt	174.5	-7	3	3	-1	16	6.4	473	273	K		hargrave 2020-11-22 16:48:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	16	fine
CF-27a	3	CF-27a_LP-DIR-T	CF-27		lt	8.1	84.7	3	3	100	16	6.4	473	273	K		hargrave 2020-11-22 16:48:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	16	fine
CF-27a	3	CF-27a_LP-DIR-T	CF-27		ht	127.9	-13.9	3	11	-1	0	8.3	951	913	K		hargrave 2020-11-22 16:48:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	16	fine
CF-28a	2	CF-28a_LP-DIR-T	CF-28		lt	331.4	64.6	3	3	0	32.1	11	473	273	K		hargrave 2020-11-22 16:49:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	16.4	very fine
CF-28a	2		CF-28													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	16.4	very fine
CF-28a	2	CF-28a_LP-DIR-T	CF-28		mt	288.1	37	3	7	100	8.3	7.8	853	723	K		hargrave 2020-11-22 16:49:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	16.4	very fine
CF-28a	2	CF-28a_LP-DIR-T	CF-28		lt	322.6	74	3	3	100	32.1	11	473	273	K		hargrave 2020-11-22 16:49:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	16.4	very fine
CF-28a	2	CF-28a_LP-DIR-T	CF-28		ht	283.7	34.2	3	10	100	0	11.8	952	923	K		hargrave 2020-11-22 16:49:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	16.4	very fine
CF-28a	2	CF-28a_LP-DIR-T	CF-28		mt	293.7	31.3	3	7	0	8.3	7.8	853	723	K		hargrave 2020-11-22 16:49:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	16.4	very fine
CF-28a	2	CF-28a_LP-DIR-T	CF-28		ht	289.1	29.2	3	10	0	0	11.8	952	923	K		hargrave 2020-11-22 16:49:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	16.4	very fine
CF-28a	2	CF-28a_LP-DIR-T	CF-28		mt	106.9	34.4	3	7	-1	8.3	7.8	853	723	K		hargrave 2020-11-22 16:49:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	16.4	very fine
CF-28a	2	CF-28a_LP-DIR-T	CF-28		lt	152.8	25.2	3	3	-1	32.1	11	473	273	K		hargrave 2020-11-22 16:49:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	16.4	very fine
CF-28a	2	CF-28a_LP-DIR-T	CF-28		ht	102.5	37.2	3	10	-1	0	11.8	952	923	K		hargrave 2020-11-22 16:49:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	16.4	very fine
CF-29a	1	CF-29a_LP-DIR-T	CF-29		lt	45.7	64.4	3	3	100	55.5	21	473	273	K		hargrave 2020-11-22 16:51:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	17.2	silt
CF-29a	1	CF-29a_LP-DIR-T	CF-29		mt	294.3	38.8	3	10	100	4.4	8	873	673	K		hargrave 2020-11-22 16:51:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	17.2	silt
CF-29a	1	CF-29a_LP-DIR-T	CF-29		ht	285.2	32.5	3	9	100	0	11.6	953	923	K		hargrave 2020-11-22 16:51:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	17.2	silt
CF-29a	1	CF-29a_LP-DIR-T	CF-29		mt	299.7	32.3	3	10	0	4.4	8	873	673	K		hargrave 2020-11-22 16:51:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	17.2	silt
CF-29a	1		CF-29													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	17.2	silt
CF-29a	1	CF-29a_LP-DIR-T	CF-29		ht	290.2	27.3	3	9	0	0	11.6	953	923	K		hargrave 2020-11-22 16:51:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	17.2	silt
CF-29a	1	CF-29a_LP-DIR-T	CF-29		mt	311.1	37.8	3	10	-1	4.4	8	873	673	K		hargrave 2020-11-22 16:51:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	17.2	silt
CF-29a	1	CF-29a_LP-DIR-T	CF-29		ht	301.9	31.7	3	9	-1	0	11.6	953	923	K		hargrave 2020-11-22 16:51:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	17.2	silt
CF-29a	1	CF-29a_LP-DIR-T	CF-29		lt	31.2	58.2	3	3	0	55.5	21	473	273	K		hargrave 2020-11-22 16:51:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	17.2	silt
CF-29a	1	CF-29a_LP-DIR-T	CF-29		lt	58	63.1	3	3	-1	55.5	21	473	273	K		hargrave 2020-11-22 16:51:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	17.2	silt
CF-2a	3		CF-2													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	1.5	fine
CF-2a	3	CF-2a_LP-DIR-T	CF-2		ht	252.3	10.8	2	7	-1	0	15.5	948	923	K		hargrave 2020-11-19 10:59:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	1.5	fine
CF-2a	3	CF-2a_LP-DIR-T	CF-2		mt	265.7	33.9	2	9	-1	7.7	8.6	873	723	K		hargrave 2020-11-19 10:59:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	1.5	fine
CF-2a	3	CF-2a_LP-DIR-T	CF-2		ht	276.2	12.8	2	7	0	0	15.5	948	923	K		hargrave 2020-11-19 10:59:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	1.5	fine
CF-2a	3	CF-2a_LP-DIR-T	CF-2		mt	292.9	34.1	2	9	0	7.7	8.6	873	723	K		hargrave 2020-11-19 10:59:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	1.5	fine
CF-2a	3	CF-2a_LP-DIR-T	CF-2		ht	273.8	16	2	7	100	0	15.5	948	923	K		hargrave 2020-11-19 10:59:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	1.5	fine
CF-2a	3	CF-2a_LP-DIR-T	CF-2		mt	286.6	39.6	2	9	100	7.7	8.6	873	723	K		hargrave 2020-11-19 10:59:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	1.5	fine
CF-30a	3	CF-30a_LP-DIR-T	CF-30		ht	255.2	40.2	3	10	-1	0	8.8	954	933	K		hargrave 2020-11-24 22:02:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	17.8	fine
CF-30a	3	CF-30a_LP-DIR-T	CF-30		mt	271.3	40.8	3	9	-1	2.1	5.3	873	723	K		hargrave 2020-11-24 22:02:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	17.8	fine
CF-30a	3	CF-30a_LP-DIR-T	CF-30		lt	3.5	76.5	3	3	0	34.2	14.2	473	273	K		hargrave 2020-11-24 22:02:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	17.8	fine
CF-30a	3		CF-30													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	17.8	fine
CF-30a	3	CF-30a_LP-DIR-T	CF-30		lt	202.1	85	3	3	-1	34.2	14.2	473	273	K		hargrave 2020-11-24 22:02:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	17.8	fine
CF-30a	3	CF-30a_LP-DIR-T	CF-30		mt	297.6	38	3	9	0	2.1	5.3	873	723	K		hargrave 2020-11-24 22:02:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	17.8	fine
CF-30a	3	CF-30a_LP-DIR-T	CF-30		ht	273.5	46	3	10	100	0	8.8	954	933	K		hargrave 2020-11-24 22:02:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	17.8	fine
CF-30a	3	CF-30a_LP-DIR-T	CF-30		lt	39.4	85.1	3	3	100	34.2	14.2	473	273	K		hargrave 2020-11-24 22:02:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	17.8	fine
CF-30a	3	CF-30a_LP-DIR-T	CF-30		ht	282.6	42.3	3	10	0	0	8.8	954	933	K		hargrave 2020-11-24 22:02:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	17.8	fine
CF-30a	3	CF-30a_LP-DIR-T	CF-30		mt	290.7	44.1	3	9	100	2.1	5.3	873	723	K		hargrave 2020-11-24 22:02:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	17.8	fine
CF-31a	3	CF-31a_LP-DIR-T	CF-31		lt	333.9	59.6	3	3	100	28.4	2.8	473	273	K		hargrave 2020-11-22 16:54:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	18	fine
CF-31a	3	CF-31a_LP-DIR-T	CF-31		ht	272.1	35.1	3	10	100	0	11.5	951	923	K		hargrave 2020-11-22 16:54:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	18	fine
CF-31a	3	CF-31a_LP-DIR-T	CF-31		mt	307.8	31.9	3	9	0	9.1	6.7	873	723	K		hargrave 2020-11-22 16:54:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	18	fine
CF-31a	3	CF-31a_LP-DIR-T	CF-31		lt	336.7	49.9	3	3	0	28.4	2.8	473	273	K		hargrave 2020-11-22 16:54:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	18	fine
CF-31a	3	CF-31a_LP-DIR-T	CF-31		mt	303.1	39.4	3	9	100	9.1	6.7	873	723	K		hargrave 2020-11-22 16:54:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	18	fine
CF-31a	3	CF-31a_LP-DIR-T	CF-31		mt	20.7	33.8	3	9	-1	9.1	6.7	873	723	K		hargrave 2020-11-22 16:54:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	18	fine
CF-31a	3	CF-31a_LP-DIR-T	CF-31		lt	51	51.1	3	3	-1	28.4	2.8	473	273	K		hargrave 2020-11-22 16:54:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	18	fine
CF-31a	3	CF-31a_LP-DIR-T	CF-31		ht	350.6	33.9	3	10	-1	0	11.5	951	923	K		hargrave 2020-11-22 16:54:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	18	fine
CF-31a	3		CF-31													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	18	fine
CF-31a	3	CF-31a_LP-DIR-T	CF-31		ht	278.4	31.9	3	10	0	0	11.5	951	923	K		hargrave 2020-11-22 16:54:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	18	fine
CF-33a	1	CF-33a_LP-DIR-T	CF-33		mt	278.1	27.2	3	9	100	3.6	8.9	873	723	K		hargrave 2020-11-24 22:03:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	18.6	silt
CF-33a	1	CF-33a_LP-DIR-T	CF-33		lt	317.6	82.1	3	3	100	42.3	8.4	473	273	K		hargrave 2020-11-24 22:03:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	18.6	silt
CF-33a	1	CF-33a_LP-DIR-T	CF-33		mt	282.4	23.2	3	9	0	3.6	8.9	873	723	K		hargrave 2020-11-24 22:03:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	18.6	silt
CF-33a	1	CF-33a_LP-DIR-T	CF-33		lt	333.6	72.6	3	3	0	42.3	8.4	473	273	K		hargrave 2020-11-24 22:03:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	18.6	silt
CF-33a	1	CF-33a_LP-DIR-T	CF-33		ht	276.4	15.8	3	13	100	0	3.3	954	923	K		hargrave 2020-11-24 22:03:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	18.6	silt
CF-33a	1	CF-33a_LP-DIR-T	CF-33		mt	119	-0.3	3	9	-1	3.6	8.9	873	723	K		hargrave 2020-11-24 22:03:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	18.6	silt
CF-33a	1	CF-33a_LP-DIR-T	CF-33		lt	173.5	18.6	3	3	-1	42.3	8.4	473	273	K		hargrave 2020-11-24 22:03:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	18.6	silt
CF-33a	1	CF-33a_LP-DIR-T	CF-33		ht	108.2	-4.4	3	13	-1	0	3.3	954	923	K		hargrave 2020-11-24 22:03:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	18.6	silt
CF-33a	1		CF-33													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	18.6	silt
CF-33a	1	CF-33a_LP-DIR-T	CF-33		ht	278.8	12.2	3	13	0	0	3.3	954	923	K		hargrave 2020-11-24 22:03:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	18.6	silt
CF-35a	2	CF-35a_LP-DIR-T	CF-35		ht	301.4	18.6	3	14	100	0	5	954	923	K		hargrave 2020-11-24 22:05:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	19.2	very fine
CF-35a	2	CF-35a_LP-DIR-T	CF-35		ht	117.7	-11.5	3	14	-1	0	5	954	923	K		hargrave 2020-11-24 22:05:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	19.2	very fine
CF-35a	2	CF-35a_LP-DIR-T	CF-35		lt	173.1	9.8	3	3	-1	25.5	3.7	473	273	K		hargrave 2020-11-24 22:05:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	19.2	very fine
CF-35a	2	CF-35a_LP-DIR-T	CF-35		mt	133.3	3.6	3	9	-1	10.4	8	873	723	K		hargrave 2020-11-24 22:05:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	19.2	very fine
CF-35a	2	CF-35a_LP-DIR-T	CF-35		ht	303.3	11.4	3	14	0	0	5	954	923	K		hargrave 2020-11-24 22:05:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	19.2	very fine
CF-35a	2	CF-35a_LP-DIR-T	CF-35		lt	353.2	56.3	3	3	0	25.5	3.7	473	273	K		hargrave 2020-11-24 22:05:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	19.2	very fine
CF-35a	2	CF-35a_LP-DIR-T	CF-35		mt	305.5	32.9	3	9	0	10.4	8	873	723	K		hargrave 2020-11-24 22:05:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	19.2	very fine
CF-35a	2	CF-35a_LP-DIR-T	CF-35		lt	355.8	66.2	3	3	100	25.5	3.7	473	273	K		hargrave 2020-11-24 22:05:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	19.2	very fine
CF-35a	2	CF-35a_LP-DIR-T	CF-35		mt	300.4	40.1	3	9	100	10.4	8	873	723	K		hargrave 2020-11-24 22:05:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	19.2	very fine
CF-35a	2		CF-35													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	19.2	very fine
CF-36a	2	CF-36a_LP-DIR-T	CF-36		ht	116.3	-12	3	11	-1	0	3.3	954	937	K		hargrave 2020-11-24 22:07:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	19.6	very fine
CF-36a	2	CF-36a_LP-DIR-T	CF-36		mt	299.6	46.4	3	9	100	11.4	11.2	873	723	K		hargrave 2020-11-24 22:07:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	19.6	very fine
CF-36a	2	CF-36a_LP-DIR-T	CF-36		lt	44.4	72.3	3	3	100	42.6	6.5	473	273	K		hargrave 2020-11-24 22:07:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	19.6	very fine
CF-36a	2	CF-36a_LP-DIR-T	CF-36		ht	291.5	27.4	3	11	100	0	3.3	954	937	K		hargrave 2020-11-24 22:07:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	19.6	very fine
CF-36a	2		CF-36													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	19.6	very fine
CF-36a	2	CF-36a_LP-DIR-T	CF-36		lt	25	65.6	3	3	0	42.6	6.5	473	273	K		hargrave 2020-11-24 22:07:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	19.6	very fine
